,LU0996182647,,2023-01-26,214.47
,LU0996182647,,2023-01-27,215.4
,LU0996182647,,2023-01-30,212.76
,LU0996182647,,2023-01-31,214.94
,LU0996182647,,2023-02-01,215.67
,LU0996182647,,2023-02-02,218.24
,LU0996182647,,2023-02-03,217.81
,LU0996182647,,2023-02-06,218.07
,LU0996182647,,2023-02-07,221.09
,LU0996182647,,2023-02-08,218.99
,LU0996182647,,2023-02-09,217.38
,LU0996182647,,2023-02-10,218.58
,LU0996182647,,2023-02-13,219.78
,LU0996182647,,2023-02-14,219.99
,LU0996182647,,2023-02-15,221
,LU0996182647,,2023-02-16,219.28
,LU0996182647,,2023-02-17,218.61
,LU0996182647,,2023-02-20,218.29
,LU0996182647,,2023-02-21,215.08
,LU0996182647,,2023-02-22,215.46
,LU0996182647,,2023-02-23,216.63
,LU0996182647,,2023-02-23,216.63
,LU0996182647,,2023-02-23,216.63
,LU0996182647,,2023-02-24,215.34
,LU0996182647,,2023-02-27,215.33
,LU0996182647,,2023-02-28,214.73
,LU0996182647,,2023-03-01,212.79
,LU0996182647,,2023-03-02,215.05
,LU0996182647,,2023-03-02,215.05
,LU0996182647,,2023-03-02,215.05
,LU0996182647,,2023-03-03,218.37
,LU0996182647,,2023-03-06,217.24
,LU0996182647,,2023-03-07,215.98
,LU0996182647,,2023-03-08,216.71
,LU0996182647,,2023-03-09,213.78
,LU0996182647,,2023-03-09,213.78
,LU0996182647,,2023-03-09,213.78
,LU0996182647,,2023-03-10,208.76
,LU0996182647,,2023-03-13,206.77
,LU0996182647,,2023-03-14,209.38
,LU0996182647,,2023-03-15,210.24
,LU0996182647,,2023-03-16,211.75
,LU0996182647,,2023-03-16,211.75
,LU0996182647,,2023-03-16,211.75
,LU0996182647,,2023-03-17,209.41
,LU0996182647,,2023-03-20,209.77
,LU0996182647,,2023-03-21,211.33
,LU0996182647,,2023-03-22,208.94
,LU0996182647,,2023-03-23,208.02
,LU0996182647,,2023-03-23,208.02
,LU0996182647,,2023-03-23,208.02
,LU0996182647,,2023-03-24,210
,LU0996182647,,2023-03-27,210.54
,LU0996182647,,2023-03-28,209.72
,LU0996182647,,2023-03-29,212.47
,LU0996182647,,2023-03-30,212.61
,LU0996182647,,2023-03-30,212.61
,LU0996182647,,2023-03-30,212.61
,LU0996182647,,2023-03-31,215.9
,LU0996182647,,2023-04-03,216.49
,LU0996182647,,2023-04-04,214.37
,LU0996182647,,2023-04-05,214.54
,LU0996182647,,2023-04-05,214.54
,LU0996182647,,2023-04-05,214.54
,LU0996182647,,2023-04-05,214.54
,LU0996182647,,2023-04-05,214.54
,LU0996182647,,2023-04-05,214.54
,LU0996182647,,2023-04-11,215.57
,LU0996182647,,2023-04-12,214.07
,LU0996182647,,2023-04-13,215.42
,LU0996182647,,2023-04-13,215.42
,LU0996182647,,2023-04-13,215.42
,LU0996182647,,2023-04-14,215.94
,LU0996182647,,2023-04-17,217.87
,LU0996182647,,2023-04-18,217.6
,LU0996182647,,2023-04-19,217.49
,LU0996182647,,2023-04-20,216.16
,LU0996182647,,2023-04-20,216.16
,LU0996182647,,2023-04-20,216.16
,LU0996182647,,2023-04-21,216.43
,LU0996182647,,2023-04-24,215.55
,LU0996182647,,2023-04-25,213.87
,LU0996182647,,2023-04-26,211.75
,LU0996182647,,2023-04-27,215.29
,LU0996182647,,2023-04-27,215.29
,LU0996182647,,2023-04-27,215.29
,LU0996182647,,2023-04-27,215.29
,LU0996182647,,2023-04-28,216.32
,LU0996182647,,2023-05-02,215.01
,LU0996182647,,2023-05-03,213.09
,LU0996182647,,2023-05-04,212.83
,LU0996182647,,2023-05-04,212.83
,LU0996182647,,2023-05-04,212.83
,LU0996182647,,2023-05-05,216.02
,LU0996182647,,2023-05-08,216.32
,LU0996182647,,2023-05-09,216.58
,LU0996182647,,2023-05-10,216.82
,LU0996182647,,2023-05-11,217.35
,LU0996182647,,2023-05-11,217.35
,LU0996182647,,2023-05-11,217.35
,LU0996182647,,2023-05-12,218.07
,LU0996182647,,2023-05-15,218.71
,LU0996182647,,2023-05-15,218.71
,LU0996182647,,2023-05-17,219.88
,LU0996182647,,2023-05-18,222.48
,LU0996182647,,2023-05-18,222.48
,LU0996182647,,2023-05-18,222.48
,LU0996182647,,2023-05-19,222.34
,LU0996182647,,2023-05-22,222.39
,LU0996182647,,2023-05-23,220.44
,LU0996182647,,2023-05-24,218.67
,LU0996182647,,2023-05-25,220.02
,LU0996182647,,2023-05-25,220.02
,LU0996182647,,2023-05-25,220.02
,LU0996182647,,2023-05-26,222.95
,LU0996182647,,2023-05-26,222.95
,LU0996182647,,2023-05-30,222.35
,LU0996182647,,2023-05-31,221.62
,LU0996182647,,2023-06-01,222.65
,LU0996182647,,2023-06-01,222.65
,LU0996182647,,2023-06-01,222.65
,LU0996182647,,2023-06-02,226.22
,LU0996182647,,2023-06-05,226.27
,LU0996182647,,2023-06-06,227.2
,LU0996182647,,2023-06-07,226.08
,LU0996182647,,2023-06-08,225.86
,LU0996182647,,2023-06-08,225.86
,LU0996182647,,2023-06-08,225.86
,LU0996182647,,2023-06-09,226.43
,LU0996182647,,2023-06-12,228.36
,LU0996182647,,2023-06-13,229.09
,LU0996182647,,2023-06-14,228.81
,LU0996182647,,2023-06-15,229.7
,LU0996182647,,2023-06-15,229.7
,LU0996182647,,2023-06-15,229.7
,LU0996182647,,2023-06-16,228.96
,LU0996182647,,2023-06-19,228.45
,LU0996182647,,2023-06-20,227.81
,LU0996182647,,2023-06-21,225.8
,LU0996182647,,2023-06-22,225.93
,LU0996182647,,2023-06-22,225.93
,LU0996182647,,2023-06-22,225.93
,LU0996182647,,2023-06-22,225.93
,LU0996182647,,2023-06-26,224.25
,LU0996182647,,2023-06-27,225.3
,LU0996182647,,2023-06-28,226.76
,LU0996182647,,2023-06-29,227.73
,LU0996182647,,2023-06-29,227.73
,LU0996182647,,2023-06-29,227.73
,LU0996182647,,2023-06-30,229.83
,LU0996182647,,2023-07-03,230.22
,LU0996182647,,2023-07-04,230.29
,LU0996182647,,2023-07-04,230.29
,LU0996182647,,2023-07-06,227.46
,LU0996182647,,2023-07-06,227.46
,LU0996182647,,2023-07-06,227.46
,LU0996182647,,2023-07-07,225.78
,LU0996182647,,2023-07-10,225.74
,LU0996182647,,2023-07-11,227.14
,LU0996182647,,2023-07-12,227.11
,LU0996182647,,2023-07-13,228.07
,LU0996182647,,2023-07-13,228.07
,LU0996182647,,2023-07-13,228.07
,LU0996182647,,2023-07-14,226.97
,LU0996182647,,2023-07-17,227.46
,LU0996182647,,2023-07-18,228.97
,LU0996182647,,2023-07-19,230.19
,LU0996182647,,2023-07-20,229.83
,LU0996182647,,2023-07-20,229.83
,LU0996182647,,2023-07-20,229.83
,LU0996182647,,2023-07-21,230.46
,LU0996182647,,2023-07-24,231.7
,LU0996182647,,2023-07-25,233.19
,LU0996182647,,2023-07-26,232.72
,LU0996182647,,2023-07-27,233.51
,LU0996182647,,2023-07-27,233.51
,LU0996182647,,2023-07-27,233.51
,LU0996182647,,2023-07-28,234.37
,LU0996182647,,2023-07-28,234.37
,LU0996182647,,2023-07-28,234.37
,LU0996182647,,2023-08-02,232.09
,LU0996182647,,2023-08-03,231.32
,LU0996182647,,2023-08-03,231.32
,LU0996182647,,2023-08-03,231.32
,LU0996182647,,2023-08-04,229.16
,LU0996182647,,2023-08-07,230.86
,LU0996182647,,2023-08-08,230.85
,LU0996182647,,2023-08-09,229.17
,LU0996182647,,2023-08-10,229.16
,LU0996182647,,2023-08-10,229.16
,LU0996182647,,2023-08-10,229.16
,LU0996182647,,2023-08-11,229.2
,LU0996182647,,2023-08-14,230.96
,LU0996182647,,2023-08-15,228.04
,LU0996182647,,2023-08-16,226.99
,LU0996182647,,2023-08-17,225.52
,LU0996182647,,2023-08-17,225.52
,LU0996182647,,2023-08-17,225.52
,LU0996182647,,2023-08-18,225.5
,LU0996182647,,2023-08-21,226.21
,LU0996182647,,2023-08-22,226.89
,LU0996182647,,2023-08-23,229.2
,LU0996182647,,2023-08-24,226.92
,LU0996182647,,2023-08-24,226.92
,LU0996182647,,2023-08-24,226.92
,LU0996182647,,2023-08-25,228.68
,LU0996182647,,2023-08-28,229.95
,LU0996182647,,2023-08-29,232.58
,LU0996182647,,2023-08-30,231.74
,LU0996182647,,2023-08-31,232.96
,LU0996182647,,2023-08-31,232.96
,LU0996182647,,2023-08-31,232.96
,LU0996182647,,2023-09-01,234.24
,LU0996182647,,2023-09-04,234.66
,LU0996182647,,2023-09-05,235.14
,LU0996182647,,2023-09-06,233.79
,LU0996182647,,2023-09-07,233.17
,LU0996182647,,2023-09-07,233.17
,LU0996182647,,2023-09-07,233.17
,LU0996182647,,2023-09-08,233.11
,LU0996182647,,2023-09-11,234.07
,LU0996182647,,2023-09-12,233.71
,LU0996182647,,2023-09-13,233.22
,LU0996182647,,2023-09-14,236.76
,LU0996182647,,2023-09-14,236.76
,LU0996182647,,2023-09-14,236.76
,LU0996182647,,2023-09-15,235.16
,LU0996182647,,2023-09-18,234.56
,LU0996182647,,2023-09-19,233.83
,LU0996182647,,2023-09-20,232.04
,LU0996182647,,2023-09-21,229.33
,LU0996182647,,2023-09-21,229.33
,LU0996182647,,2023-09-21,229.33
,LU0996182647,,2023-09-22,228.89
,LU0996182647,,2023-09-25,230.6
,LU0996182647,,2023-09-26,227.66
,LU0996182647,,2023-09-27,228.91
,LU0996182647,,2023-09-28,229.14
,LU0996182647,,2023-09-28,229.14
,LU0996182647,,2023-09-28,229.14
,LU0996182647,,2023-09-29,228.43
,LU0996182647,,2023-10-02,229.23
,LU0996182647,,2023-10-03,226.37
,LU0996182647,,2023-10-04,227.07
,LU0996182647,,2023-10-05,226.73
,LU0996182647,,2023-10-05,226.73
,LU0996182647,,2023-10-05,226.73
,LU0996182647,,2023-10-06,228.88
,LU0996182647,,2023-10-09,229.72
,LU0996182647,,2023-10-10,230.98
,LU0996182647,,2023-10-11,231.33
,LU0996182647,,2023-10-12,231.59
,LU0996182647,,2023-10-12,231.59
,LU0996182647,,2023-10-12,231.59
,LU0996182647,,2023-10-13,230.92
,LU0996182647,,2023-10-16,231.65
,LU0996182647,,2023-10-17,231.32
,LU0996182647,,2023-10-18,229.32
,LU0996182647,,2023-10-19,226.49
,LU0996182647,,2023-10-19,226.49
,LU0996182647,,2023-10-19,226.49
,LU0996182647,,2023-10-20,223.39
,LU0996182647,,2023-10-23,222.17
,LU0996182647,,2023-10-24,224.03
,LU0996182647,,2023-10-25,221.75
,LU0996182647,,2023-10-26,220.31
,LU0996182647,,2023-10-26,220.31
,LU0996182647,,2023-10-26,220.31
,LU0996182647,,2023-10-27,218.86
,LU0996182647,,2023-10-30,220.06
,LU0996182647,,2023-10-31,221.99
,LU0996182647,,2023-11-01,225.01
,LU0996182647,,2023-11-02,227.73
,LU0996182647,,2023-11-02,227.73
,LU0996182647,,2023-11-02,227.73
,LU0996182647,,2023-11-03,227.79
,LU0996182647,,2023-11-06,228
,LU0996182647,,2023-11-07,229.12
,LU0996182647,,2023-11-08,228.76
,LU0996182647,,2023-11-09,227.86
,LU0996182647,,2023-11-09,227.86
,LU0996182647,,2023-11-09,227.86
,LU0996182647,,2023-11-10,230.55
,LU0996182647,,2023-11-13,230.44
,LU0996182647,,2023-11-14,232
,LU0996182647,,2023-11-15,232.36
,LU0996182647,,2023-11-16,231.97
,LU0996182647,,2023-11-16,231.97
,LU0996182647,,2023-11-16,231.97
,LU0996182647,,2023-11-17,232.73
,LU0996182647,,2023-11-20,233.17
,LU0996182647,,2023-11-21,232.73
,LU0996182647,,2023-11-22,234.73
,LU0996182647,,2023-11-23,234
,LU0996182647,,2023-11-23,234
,LU0996182647,,2023-11-23,234
